#n        #time_in_micro        

1000        154
1438        225
2069        327
2976        470
4281        702
6158        1050
8859        1565
12743        2329
18330        3369
26367        4869
37927        7030
54556        11266
78476        20065
112884        36107
162378        62565
233572        107394
335982        186047
483293        293995
695193        466006
1000000        703128
