#n        #time_in_micro        

1000        627
1438        959
2069        1424
2976        2146
4281        3213
6158        4864
8859        7288
12743        10958
18330        16300
26367        24214
37927        35877
54556        53382
78476        80919
112884        128254
162378        198188
233572        322575
335982        478465
483293        747945
695193        1.2068e+06
1000000        1.73829e+06
