#n        #time_in_micro        

1000        222
1438        364
2069        610
2976        987
4281        1574
6158        2534
8859        3917
12743        6148
18330        9744
26367        15909
37927        26098
54556        42846
78476        71451
112884        116395
162378        177645
233572        286326
335982        427075
483293        670412
695193        999600
1000000        1.53408e+06
