#n        #time_in_micro        

1000        4
1438        5
2069        8
2976        12
4281        19
6158        29
8859        44
12743        63
18330        90
26367        129
37927        188
54556        392
78476        926
112884        1609
162378        2393
233572        3577
335982        5542
483293        8051
695193        11664
1000000        16201
