#n        #time_in_micro        

1000        46
1438        70
2069        105
2976        154
4281        236
6158        343
8859        503
12743        810
18330        1596
26367        2925
37927        4664
54556        7045
78476        10467
112884        15515
162378        22919
233572        33322
335982        47152
483293        67427
695193        94769
1000000        141099
