#n        #time_in_micro        

1000        70
1438        105
2069        157
2976        235
4281        348
6158        554
8859        883
12743        1353
18330        1975
26367        2932
37927        4067
54556        6879
78476        13657
112884        25519
162378        47534
233572        82379
335982        122986
483293        200304
695193        235267
1000000        377546
