#n        #time_in_micro        

1000        76
1624        123
2637        160
4281        216
6952        280
11288        359
18330        444
29764        744
48329        1643
78476        4081
127427        7374
206914        12419
335982        20901
545559        35140
885867        58121
1438450        92416
2335721        152203
3792690        230023
6158482        407008
10000000        696868
