#n        #time_in_micro        

1000        8
1624        13
2637        21
4281        34
6952        55
11288        89
18330        145
29764        250
48329        832
78476        1670
127427        2880
206914        4756
335982        7791
545559        12922
885867        21121
1438450        34911
2335721        63609
3792690        116317
6158482        208426
10000000        390780
